user_id,R,F,M,R_score,F_score,M_score,RFM_total,segment
1015328,4,3,3,2,2,2,6,一般用户
1015330,1,6,6,4,3,3,10,高价值用户
1015342,2,1,1,4,1,1,6,新用户
1015344,1,1,1,4,1,1,6,新用户
1015357,6,1,1,1,1,1,3,一般用户
1015375,3,1,1,3,1,1,5,新用户
1015386,1,3,3,4,2,2,8,潜力用户
1015394,3,2,2,3,1,1,5,新用户
1015399,7,1,1,1,1,1,3,一般用户
1015403,1,2,2,4,1,1,6,新用户
1015430,5,1,1,2,1,1,4,一般用户
1015454,1,2,2,4,1,1,6,新用户
1015458,1,1,1,4,1,1,6,新用户
1015460,8,1,1,1,1,1,3,一般用户
1015469,0,3,3,4,2,2,8,潜力用户
1015471,4,6,6,2,3,3,8,流失高价值用户
1015531,6,1,1,1,1,1,3,一般用户
1015539,7,1,1,1,1,1,3,一般用户
1015545,3,3,3,3,2,2,7,潜力用户
1015548,4,2,2,2,1,1,4,一般用户
1015554,1,2,2,4,1,1,6,新用户
1015568,7,2,2,1,1,1,3,一般用户
1015572,4,2,2,2,1,1,4,一般用户
1015573,7,2,2,1,1,1,3,一般用户
1015574,7,1,1,1,1,1,3,一般用户
1015578,4,2,2,2,1,1,4,一般用户
1015591,3,6,6,3,3,3,9,高价值用户
1015592,1,1,1,4,1,1,6,新用户
1015600,1,2,2,4,1,1,6,新用户
1015602,5,1,1,2,1,1,4,一般用户
1015621,5,2,2,2,1,1,4,一般用户
1015645,6,1,1,1,1,1,3,一般用户
1015656,5,1,1,2,1,1,4,一般用户
1015673,0,2,2,4,1,1,6,新用户
1015678,4,7,7,2,3,3,8,流失高价值用户
1015695,0,1,1,4,1,1,6,新用户
1015702,7,2,2,1,1,1,3,一般用户
1015706,0,3,3,4,2,2,8,潜力用户
1015719,3,1,1,3,1,1,5,新用户
1015742,1,1,1,4,1,1,6,新用户
1015745,8,1,1,1,1,1,3,一般用户
1015754,0,20,20,4,3,3,10,高价值用户
1015756,3,9,9,3,3,3,9,高价值用户
1015760,0,6,6,4,3,3,10,高价值用户
1015770,4,1,1,2,1,1,4,一般用户
1015772,2,3,3,4,2,2,8,潜力用户
1015794,0,3,3,4,2,2,8,潜力用户
1015809,6,1,1,1,1,1,3,一般用户
1015811,5,2,2,2,1,1,4,一般用户
1015814,6,2,2,1,1,1,3,一般用户
1015831,3,2,2,3,1,1,5,新用户
1015840,4,1,1,2,1,1,4,一般用户
1015846,6,3,3,1,2,2,5,一般用户
1015856,0,2,2,4,1,1,6,新用户
1015870,1,2,2,4,1,1,6,新用户
1015875,2,1,1,4,1,1,6,新用户
1015886,2,6,6,4,3,3,10,高价值用户
1015887,6,2,2,1,1,1,3,一般用户
1015888,0,2,2,4,1,1,6,新用户
1015890,1,2,2,4,1,1,6,新用户
1015903,6,2,2,1,1,1,3,一般用户
1015910,2,1,1,4,1,1,6,新用户
1015962,2,1,1,4,1,1,6,新用户
1015966,0,3,3,4,2,2,8,潜力用户
1015974,3,1,1,3,1,1,5,新用户
1015981,5,1,1,2,1,1,4,一般用户
1015982,1,1,1,4,1,1,6,新用户
1015986,2,1,1,4,1,1,6,新用户
1015988,1,7,7,4,3,3,10,高价值用户
1016016,0,3,3,4,2,2,8,潜力用户
1016020,1,2,2,4,1,1,6,新用户
1016024,0,2,2,4,1,1,6,新用户
1016054,0,3,3,4,2,2,8,潜力用户
1016078,5,2,2,2,1,1,4,一般用户
1016093,0,1,1,4,1,1,6,新用户
1016137,0,3,3,4,2,2,8,潜力用户
1016156,0,3,3,4,2,2,8,潜力用户
1016185,1,2,2,4,1,1,6,新用户
1016191,3,4,4,3,3,3,9,高价值用户
1016193,7,2,2,1,1,1,3,一般用户
1016201,6,1,1,1,1,1,3,一般用户
1016203,4,2,2,2,1,1,4,一般用户
1016219,7,2,2,1,1,1,3,一般用户
1016228,7,1,1,1,1,1,3,一般用户
1016234,0,4,4,4,3,3,10,高价值用户
1016237,1,1,1,4,1,1,6,新用户
1016247,2,1,1,4,1,1,6,新用户
1016260,7,1,1,1,1,1,3,一般用户
1016277,0,2,2,4,1,1,6,新用户
1016284,3,1,1,3,1,1,5,新用户
1016293,3,1,1,3,1,1,5,新用户
1016299,4,3,3,2,2,2,6,一般用户
1016302,1,1,1,4,1,1,6,新用户
1016304,2,5,5,4,3,3,10,高价值用户
1016318,7,2,2,1,1,1,3,一般用户
1016326,0,6,6,4,3,3,10,高价值用户
1016334,7,4,4,1,3,3,7,流失高价值用户
1016342,1,2,2,4,1,1,6,新用户
1016357,5,5,5,2,3,3,8,流失高价值用户
1016384,0,1,1,4,1,1,6,新用户
1016385,2,2,2,4,1,1,6,新用户
1016393,5,1,1,2,1,1,4,一般用户
1016394,6,1,1,1,1,1,3,一般用户
1016415,8,1,1,1,1,1,3,一般用户
1016430,1,2,2,4,1,1,6,新用户
1016457,8,1,1,1,1,1,3,一般用户
1016465,5,3,3,2,2,2,6,一般用户
1016467,3,4,4,3,3,3,9,高价值用户
1016474,7,1,1,1,1,1,3,一般用户
1016479,1,1,1,4,1,1,6,新用户
1016498,0,4,4,4,3,3,10,高价值用户
1016501,0,1,1,4,1,1,6,新用户
1016502,4,2,2,2,1,1,4,一般用户
1016512,1,1,1,4,1,1,6,新用户
1016554,4,1,1,2,1,1,4,一般用户
1016559,2,2,2,4,1,1,6,新用户
1016560,2,1,1,4,1,1,6,新用户
1016562,3,2,2,3,1,1,5,新用户
1016568,4,1,1,2,1,1,4,一般用户
1016572,7,1,1,1,1,1,3,一般用户
1016579,1,1,1,4,1,1,6,新用户
1016582,0,4,4,4,3,3,10,高价值用户
1016605,7,1,1,1,1,1,3,一般用户
1016622,1,5,5,4,3,3,10,高价值用户
1016639,0,6,6,4,3,3,10,高价值用户
1016653,0,1,1,4,1,1,6,新用户
1016670,4,1,1,2,1,1,4,一般用户
1016682,8,1,1,1,1,1,3,一般用户
1016689,8,2,2,1,1,1,3,一般用户
1016696,4,1,1,2,1,1,4,一般用户
1016700,2,2,2,4,1,1,6,新用户
1016710,8,2,2,1,1,1,3,一般用户
1016711,1,3,3,4,2,2,8,潜力用户
1016731,6,1,1,1,1,1,3,一般用户
1016733,6,1,1,1,1,1,3,一般用户
1016741,1,1,1,4,1,1,6,新用户
1016743,3,1,1,3,1,1,5,新用户
1016747,0,2,2,4,1,1,6,新用户
1016759,4,1,1,2,1,1,4,一般用户
1016774,3,2,2,3,1,1,5,新用户
1016783,8,1,1,1,1,1,3,一般用户
1016784,3,2,2,3,1,1,5,新用户
1016792,0,6,6,4,3,3,10,高价值用户
1016808,4,1,1,2,1,1,4,一般用户
1016810,5,2,2,2,1,1,4,一般用户
1016838,1,4,4,4,3,3,10,高价值用户
1016878,6,1,1,1,1,1,3,一般用户
1016912,4,19,19,2,3,3,8,流失高价值用户
1016916,7,1,1,1,1,1,3,一般用户
1016919,2,1,1,4,1,1,6,新用户
1016924,0,1,1,4,1,1,6,新用户
1016928,0,2,2,4,1,1,6,新用户
1016939,2,2,2,4,1,1,6,新用户
1016950,0,2,2,4,1,1,6,新用户
1016970,2,1,1,4,1,1,6,新用户
1016977,4,4,4,2,3,3,8,流失高价值用户
1016990,8,2,2,1,1,1,3,一般用户
1017005,4,2,2,2,1,1,4,一般用户
1017023,0,1,1,4,1,1,6,新用户
1017027,4,8,8,2,3,3,8,流失高价值用户
1017030,2,6,6,4,3,3,10,高价值用户
1017036,1,2,2,4,1,1,6,新用户
1017055,0,3,3,4,2,2,8,潜力用户
1017058,1,6,6,4,3,3,10,高价值用户
1017075,4,1,1,2,1,1,4,一般用户
1017085,2,2,2,4,1,1,6,新用户
1017105,2,10,10,4,3,3,10,高价值用户
1017107,0,1,1,4,1,1,6,新用户
1017110,3,2,2,3,1,1,5,新用户
1017117,6,2,2,1,1,1,3,一般用户
1017143,5,2,2,2,1,1,4,一般用户
1017170,1,3,3,4,2,2,8,潜力用户
1017209,6,2,2,1,1,1,3,一般用户
1017234,3,1,1,3,1,1,5,新用户
1017269,7,1,1,1,1,1,3,一般用户
1017277,3,2,2,3,1,1,5,新用户
1017284,3,2,2,3,1,1,5,新用户
1017304,6,1,1,1,1,1,3,一般用户
1017318,0,3,3,4,2,2,8,潜力用户
1017334,0,5,5,4,3,3,10,高价值用户
1017353,0,2,2,4,1,1,6,新用户
1017355,6,1,1,1,1,1,3,一般用户
1017364,1,1,1,4,1,1,6,新用户
1017368,1,1,1,4,1,1,6,新用户
1017378,2,1,1,4,1,1,6,新用户
1017379,1,2,2,4,1,1,6,新用户
1017392,1,1,1,4,1,1,6,新用户
1017407,1,3,3,4,2,2,8,潜力用户
1017417,1,1,1,4,1,1,6,新用户
1017453,0,1,1,4,1,1,6,新用户
1017456,4,2,2,2,1,1,4,一般用户
1017484,0,1,1,4,1,1,6,新用户
1017506,5,1,1,2,1,1,4,一般用户
1017509,1,2,2,4,1,1,6,新用户
1017515,0,2,2,4,1,1,6,新用户
1017522,4,1,1,2,1,1,4,一般用户
1017526,1,1,1,4,1,1,6,新用户
1017527,5,2,2,2,1,1,4,一般用户
1017543,0,5,5,4,3,3,10,高价值用户
1017546,6,2,2,1,1,1,3,一般用户
1017567,4,3,3,2,2,2,6,一般用户
1017574,4,1,1,2,1,1,4,一般用户
1017575,3,2,2,3,1,1,5,新用户
1017579,4,3,3,2,2,2,6,一般用户
1017580,0,2,2,4,1,1,6,新用户
1017582,3,1,1,3,1,1,5,新用户
1017585,4,2,2,2,1,1,4,一般用户
1017598,0,2,2,4,1,1,6,新用户
1017612,3,2,2,3,1,1,5,新用户
1017613,4,1,1,2,1,1,4,一般用户
1017615,3,2,2,3,1,1,5,新用户
1017619,3,2,2,3,1,1,5,新用户
1017621,5,1,1,2,1,1,4,一般用户
1017625,7,3,3,1,2,2,5,一般用户
1017627,0,4,4,4,3,3,10,高价值用户
1017649,0,3,3,4,2,2,8,潜力用户
1017670,1,4,4,4,3,3,10,高价值用户
1017674,5,1,1,2,1,1,4,一般用户
1017678,4,2,2,2,1,1,4,一般用户
1017719,3,3,3,3,2,2,7,潜力用户
1017734,5,3,3,2,2,2,6,一般用户
1017762,6,3,3,1,2,2,5,一般用户
1017770,5,3,3,2,2,2,6,一般用户
1017772,4,1,1,2,1,1,4,一般用户
1017773,1,2,2,4,1,1,6,新用户
1017785,2,4,4,4,3,3,10,高价值用户
1017806,5,1,1,2,1,1,4,一般用户
1017814,0,1,1,4,1,1,6,新用户
1017822,2,2,2,4,1,1,6,新用户
1017860,0,5,5,4,3,3,10,高价值用户
1017869,0,3,3,4,2,2,8,潜力用户
1017877,5,1,1,2,1,1,4,一般用户
1017894,0,1,1,4,1,1,6,新用户
1017902,0,8,8,4,3,3,10,高价值用户
1017904,4,1,1,2,1,1,4,一般用户
1017905,0,5,5,4,3,3,10,高价值用户
1017915,3,1,1,3,1,1,5,新用户
1017918,4,1,1,2,1,1,4,一般用户
1017927,1,1,1,4,1,1,6,新用户
1017938,1,2,2,4,1,1,6,新用户
1017958,0,1,1,4,1,1,6,新用户
1017960,0,1,1,4,1,1,6,新用户
1017965,6,1,1,1,1,1,3,一般用户
1017972,8,1,1,1,1,1,3,一般用户
1017997,8,1,1,1,1,1,3,一般用户
